DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2003|Wednesday|86|86|46|34|32|53|60|65|111|186|319|413|440|429|473|445|488|391|358|267|213|165|103|65|5328|187|False|North
Jan 2, 2003|Thursday|48|58|43|30|66|109|217|335|390|401|397|460|469|500|591|665|710|715|457|361|305|288|191|131|7937|187|False|North
Jan 3, 2003|Friday|94|65|56|48|69|116|202|357|361|425|484|494|614|713|924|918|1061|1085|908|755|590|363|233|180|11115|187|False|North
Jan 4, 2003|Saturday|123|78|42|34|51|81|155|253|276|370|443|609|729|593|546|583|542|481|389|336|278|249|222|119|7582|187|False|North
Jan 5, 2003|Sunday|78|63|50|16|21|40|104|111|154|207|326|388|390|416|516|535|550|487|447|342|258|154|104|60|5817|187|False|North
Jan 6, 2003|Monday|52|46|37|31|61|111|195|334|349|391|401|423|436|468|521|648|696|670|416|296|194|228|138|114|7256|187|True|North
Jan 7, 2003|Tuesday|96|71|53|35|65|108|209|381|420|425|439|441|433|485|541|680|715|650|379|332|289|268|168|156|7839|187|True|North
Jan 8, 2003|Wednesday|83|70|54|31|58|110|190|391|404|415|424|456|426|501|569|721|701|702|443|319|264|269|152|126|7879|187|True|North
Jan 9, 2003|Thursday|101|67|76|52|75|102|229|399|404|375|448|435|528|518|609|708|745|774|511|412|294|285|172|135|8454|187|True|North
Jan 10, 2003|Friday|91|77|51|42|50|123|200|361|387|410|535|524|588|648|822|921|1131|1119|931|822|620|442|305|228|11428|187|True|North
Jan 11, 2003|Saturday|139|82|61|29|42|69|170|309|336|484|525|638|527|607|579|548|603|530|466|366|264|227|181|122|7904|187|True|North
Jan 12, 2003|Sunday|74|86|41|30|21|40|86|91|144|210|277|346|398|486|555|581|635|579|510|433|252|209|108|66|6258|187|True|North
Jan 13, 2003|Monday|59|33|29|41|69|98|206|369|341|333|400|422|405|440|539|644|663|617|353|303|232|213|129|101|7039|187|True|North
Jan 14, 2003|Tuesday|86|78|36|33|61|109|207|383|330|363|369|438|398|438|493|624|702|690|402|318|260|296|167|123|7404|187|True|North
Jan 15, 2003|Wednesday|80|47|33|30|78|77|206|362|336|358|363|424|422|469|508|672|685|642|409|305|245|245|150|100|7246|187|True|North
Jan 16, 2003|Thursday|84|64|50|39|61|112|225|386|379|407|407|457|442|491|597|764|794|790|486|439|346|276|180|139|8415|187|True|North
Jan 17, 2003|Friday|98|72|62|39|64|104|206|382|420|488|568|678|715|828|958|1188|1333|1295|1124|1084|727|501|312|196|13442|187|True|North
Jan 18, 2003|Saturday|111|83|49|34|66|101|207|444|572|691|650|617|638|602|588|601|554|538|464|360|298|244|206|186|8904|187|True|North
Jan 19, 2003|Sunday|134|94|42|23|17|32|49|108|167|215|337|384|471|468|505|573|595|611|441|378|253|190|135|90|6312|187|True|North
Jan 20, 2003|Monday|53|49|33|31|49|92|184|332|287|351|396|417|416|468|528|686|689|628|483|362|262|204|144|74|7218|187|False|North
Jan 21, 2003|Tuesday|84|65|62|28|57|98|206|398|353|371|419|402|440|493|507|615|686|629|375|303|280|287|144|88|7390|187|False|North
Jan 22, 2003|Wednesday|77|45|43|34|50|100|188|395|359|346|382|376|397|447|525|593|664|660|353|327|262|201|142|119|7085|187|False|North
Jan 23, 2003|Thursday|73|68|59|45|55|107|186|386|344|350|392|424|414|465|553|667|667|750|470|337|332|259|173|145|7721|187|False|North
Jan 24, 2003|Friday|91|57|68|39|58|105|198|396|398|412|450|564|604|685|773|1029|1201|1096|903|761|563|410|242|165|11268|187|False|North
Jan 25, 2003|Saturday|115|73|56|36|41|67|120|309|399|451|533|579|572|555|587|618|590|521|472|354|291|222|197|146|7904|187|False|North
Jan 26, 2003|Sunday|97|71|38|27|23|25|51|67|134|182|299|368|433|481|535|525|539|429|327|267|184|193|148|100|5543|187|False|North
Jan 27, 2003|Monday|58|43|31|35|57|84|194|386|328|317|361|432|421|366|477|533|637|600|387|266|227|218|116|97|6671|187|False|North
Jan 28, 2003|Tuesday|73|54|57|29|64|85|194|367|345|293|334|389|365|427|474|562|701|600|360|300|258|231|136|81|6779|187|True|North
Jan 29, 2003|Wednesday|81|37|47|30|41|76|177|379|436|324|378|374|374|410|499|608|693|647|375|318|268|194|121|101|6988|187|False|North
Jan 30, 2003|Thursday|65|45|50|34|44|82|178|373|362|382|360|384|431|449|536|605|758|710|425|369|329|252|185|113|7521|187|False|North
Jan 31, 2003|Friday|81|52|54|23|44|75|155|334|301|368|475|565|581|610|863|1022|1114|1128|964|818|565|403|265|180|11040|187|False|North
Jan 1, 2003|Wednesday|41|79|40|32|26|34|66|61|114|232|377|578|699|794|821|752|732|623|510|380|251|150|124|55|7571|187|False|South
Jan 2, 2003|Thursday|44|18|29|48|97|264|488|551|438|498|539|515|553|581|559|527|551|441|314|190|191|118|98|56|7708|187|False|South
Jan 3, 2003|Friday|38|27|30|31|85|223|404|503|406|445|530|539|534|537|582|582|646|584|450|311|233|190|142|91|8143|187|False|South
Jan 4, 2003|Saturday|51|54|41|26|38|67|121|198|311|460|603|638|571|594|537|529|535|435|379|293|228|168|109|105|7091|187|False|South
Jan 5, 2003|Sunday|52|44|34|26|21|44|80|95|176|306|516|656|967|947|1091|1048|960|768|633|509|339|214|124|83|9733|187|False|South
Jan 6, 2003|Monday|47|32|24|45|115|271|472|593|428|464|470|453|479|504|504|478|461|418|280|219|149|136|112|55|7209|187|False|South
Jan 7, 2003|Tuesday|27|28|29|32|94|233|457|590|431|419|480|442|442|493|525|501|564|487|356|214|174|161|104|75|7358|187|False|South
Jan 8, 2003|Wednesday|43|31|31|31|85|252|441|601|479|464|478|452|457|513|535|515|536|491|324|225|172|145|109|67|7477|187|False|South
Jan 9, 2003|Thursday|47|44|30|34|81|224|448|603|457|433|442|429|426|455|487|514|520|481|304|196|204|129|146|80|7214|187|False|South
Jan 10, 2003|Friday|34|28|27|25|75|225|385|517|444|444|480|474|554|539|573|670|658|617|479|314|228|219|106|106|8221|187|False|South
