DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2012",Sunday,36,29,45,18,20,21,35,18,31,74,92,137,183,189,202,217,256,214,175,150,88,63,61,39,2393,164,False,North,164,St Louis
"Jan 2, 2012",Monday,28,14,13,14,20,28,63,86,89,102,156,174,198,235,228,272,282,272,212,153,101,94,63,37,2934,164,False,North,164,St Louis
"Jan 3, 2012",Tuesday,14,12,22,16,30,86,216,268,187,184,177,182,194,199,224,264,297,287,215,134,97,80,69,31,3485,164,False,North,164,St Louis
"Jan 4, 2012",Wednesday,19,11,17,17,27,85,215,251,228,192,204,196,182,220,250,276,274,292,184,111,88,77,59,40,3515,164,False,North,164,St Louis
"Jan 5, 2012",Thursday,28,23,15,20,25,91,194,263,228,222,212,212,213,235,251,296,301,304,250,147,105,96,79,45,3855,164,False,North,164,St Louis
"Jan 6, 2012",Friday,16,17,13,22,33,89,181,234,218,222,191,203,273,312,321,408,408,411,300,221,181,143,123,48,4588,164,False,North,164,St Louis
"Jan 7, 2012",Saturday,35,22,18,21,16,31,64,98,156,169,194,210,258,246,228,253,272,255,203,179,147,106,104,53,3338,164,False,North,164,St Louis
"Jan 8, 2012",Sunday,38,15,26,11,19,20,43,44,72,95,137,145,184,209,239,303,285,277,270,182,117,93,72,39,2935,164,False,North,164,St Louis
"Jan 9, 2012",Monday,21,21,16,13,27,93,254,284,257,219,237,176,206,252,240,248,264,271,174,104,112,70,65,54,3678,164,False,North,164,St Louis
"Jan 10, 2012",Tuesday,19,12,15,18,33,80,260,304,227,236,195,209,218,212,215,283,320,293,213,155,126,107,70,47,3867,164,False,North,164,St Louis
"Jan 11, 2012",Wednesday,32,12,16,17,33,88,227,293,259,205,189,173,206,205,203,270,248,259,156,108,74,67,39,40,3419,164,False,North,164,St Louis
"Jan 12, 2012",Thursday,15,12,12,10,25,85,225,267,202,207,186,191,246,175,238,294,308,287,196,159,115,93,52,47,3647,164,False,North,164,St Louis
"Jan 13, 2012",Friday,27,14,16,22,22,87,201,268,203,187,216,219,257,276,334,443,393,398,319,252,241,161,125,71,4752,164,False,North,164,St Louis
"Jan 14, 2012",Saturday,37,16,29,18,18,43,67,101,109,148,189,208,238,213,198,273,266,268,222,152,121,115,93,52,3194,164,False,North,164,St Louis
"Jan 15, 2012",Sunday,21,19,16,12,17,23,58,33,60,87,115,156,190,219,239,280,295,294,238,164,155,107,61,36,2895,164,False,North,164,St Louis
"Jan 16, 2012",Monday,21,12,16,19,31,65,202,217,204,185,199,202,218,241,279,330,281,284,199,128,130,89,51,32,3635,164,False,North,164,St Louis
"Jan 17, 2012",Tuesday,10,12,14,14,28,84,229,269,232,221,193,179,200,207,209,258,256,287,221,110,105,83,65,29,3515,164,False,North,164,St Louis
"Jan 18, 2012",Wednesday,17,18,15,17,25,83,201,284,252,212,189,192,196,199,210,273,261,238,184,105,81,80,40,33,3405,164,False,North,164,St Louis
"Jan 19, 2012",Thursday,15,12,14,18,17,88,186,277,201,172,176,182,186,196,240,249,278,270,209,140,132,102,71,39,3470,164,False,North,164,St Louis
"Jan 20, 2012",Friday,16,16,16,19,25,74,199,263,223,187,205,166,223,256,285,331,362,317,305,250,179,164,160,80,4321,164,False,North,164,St Louis
"Jan 21, 2012",Saturday,38,17,19,21,13,48,72,77,113,128,192,205,237,208,224,225,282,250,215,187,145,104,149,76,3245,164,False,North,164,St Louis
"Jan 22, 2012",Sunday,34,22,14,13,12,38,50,40,71,111,140,167,203,266,251,248,251,226,215,148,121,80,51,35,2807,164,False,North,164,St Louis
"Jan 23, 2012",Monday,17,17,15,13,27,102,225,240,212,163,181,161,170,206,196,207,241,252,171,95,91,73,58,36,3169,164,False,North,164,St Louis
"Jan 24, 2012",Tuesday,18,16,17,22,27,103,209,266,236,213,184,197,193,178,239,253,264,267,201,106,100,81,79,47,3516,164,False,North,164,St Louis
"Jan 25, 2012",Wednesday,15,9,17,13,29,83,233,256,252,214,207,188,231,209,196,274,267,279,203,125,97,82,59,47,3585,164,False,North,164,St Louis
"Jan 26, 2012",Thursday,15,20,14,16,24,88,224,253,242,213,222,200,216,245,245,279,307,287,208,144,160,118,95,50,3885,164,False,North,164,St Louis
"Jan 27, 2012",Friday,25,16,19,12,38,83,191,264,242,216,233,225,260,262,348,330,386,337,347,245,224,171,131,101,4706,164,False,North,164,St Louis
"Jan 28, 2012",Saturday,42,25,16,12,16,43,74,66,152,181,179,249,241,247,208,233,270,254,204,185,164,119,155,80,3415,164,False,North,164,St Louis
"Jan 29, 2012",Sunday,35,24,14,13,12,26,51,46,59,108,144,173,217,272,265,262,286,272,248,198,134,81,71,34,3045,164,False,North,164,St Louis
"Jan 30, 2012",Monday,29,14,16,13,26,81,210,267,233,198,196,168,206,214,223,270,267,255,188,114,95,71,60,33,3447,164,False,North,164,St Louis
"Jan 31, 2012",Tuesday,22,10,12,16,32,83,221,273,194,202,156,175,194,224,230,267,227,264,189,133,111,91,58,41,3425,164,False,North,164,St Louis
"Jan 1, 2012",Sunday,16,26,20,3,9,26,30,71,82,112,224,327,341,348,336,273,213,156,109,88,61,37,26,16,2950,164,False,South,164,St Louis
"Jan 2, 2012",Monday,9,10,5,15,33,53,63,104,153,278,366,479,476,407,329,314,237,172,142,102,58,30,26,20,3881,164,False,South,164,St Louis
"Jan 3, 2012",Tuesday,6,5,17,20,52,101,181,163,214,209,243,247,281,301,239,312,289,240,142,73,82,84,27,32,3560,164,False,South,164,St Louis
"Jan 4, 2012",Wednesday,14,12,13,15,48,83,185,189,248,214,217,237,228,296,244,348,349,225,134,97,66,43,39,23,3567,164,False,South,164,St Louis
"Jan 5, 2012",Thursday,16,7,14,15,41,96,191,202,221,249,257,262,286,280,295,364,351,268,139,111,63,74,31,26,3859,164,False,South,164,St Louis
"Jan 6, 2012",Friday,18,13,9,10,49,85,163,194,235,269,269,270,307,322,324,431,373,349,168,102,86,81,51,41,4219,164,False,South,164,St Louis
"Jan 7, 2012",Saturday,18,13,13,16,35,56,97,98,160,249,270,321,311,251,248,255,276,306,221,101,96,65,34,25,3535,164,False,South,164,St Louis
"Jan 8, 2012",Sunday,15,12,4,8,18,43,28,63,89,180,284,317,375,374,319,290,204,180,138,124,72,50,26,19,3232,164,False,South,164,St Louis
"Jan 9, 2012",Monday,16,6,13,12,53,107,196,181,227,210,249,259,266,269,287,324,342,246,131,85,74,67,45,26,3691,164,False,South,164,St Louis
"Jan 10, 2012",Tuesday,12,4,14,14,44,101,213,184,247,267,249,269,280,286,315,379,322,268,149,113,67,99,40,31,3967,164,False,South,164,St Louis
"Jan 11, 2012",Wednesday,19,8,8,24,43,96,195,181,227,230,224,208,222,218,283,343,319,232,123,100,78,60,36,21,3498,164,False,South,164,St Louis
"Jan 12, 2012",Thursday,11,12,9,11,36,90,203,191,220,236,240,250,259,243,276,359,303,259,157,67,82,49,45,36,3644,164,False,South,164,St Louis
"Jan 13, 2012",Friday,16,7,17,19,37,76,179,192,222,248,235,262,276,275,344,392,437,313,187,116,79,93,51,39,4112,164,False,South,164,St Louis
"Jan 14, 2012",Saturday,12,11,11,18,25,41,78,118,218,284,245,295,317,270,226,204,192,202,129,91,67,48,28,22,3152,164,False,South,164,St Louis
"Jan 15, 2012",Sunday,11,16,6,9,27,26,52,65,86,197,297,316,366,330,311,292,231,195,163,143,98,52,30,22,3341,164,False,South,164,St Louis
"Jan 16, 2012",Monday,16,6,11,17,45,94,192,226,247,250,332,308,365,342,377,364,340,231,116,91,62,54,29,28,4143,164,False,South,164,St Louis
"Jan 17, 2012",Tuesday,19,13,7,18,57,85,196,199,202,199,219,239,253,232,302,351,324,237,154,105,78,92,62,25,3668,164,False,South,164,St Louis
"Jan 18, 2012",Wednesday,15,11,4,20,45,92,189,199,208,215,185,238,258,262,269,309,278,238,126,111,69,69,22,23,3455,164,False,South,164,St Louis
"Jan 19, 2012",Thursday,12,8,9,18,39,80,168,198,200,210,210,241,211,246,249,333,332,261,145,112,78,63,23,30,3476,164,False,South,164,St Louis
"Jan 20, 2012",Friday,14,13,9,9,46,88,183,193,233,213,265,254,254,322,328,426,415,353,205,143,85,80,45,38,4214,164,False,South,164,St Louis
"Jan 21, 2012",Saturday,22,14,10,9,23,43,63,118,165,262,313,306,286,257,243,236,191,188,129,134,67,69,33,29,3210,164,False,South,164,St Louis
"Jan 22, 2012",Sunday,13,11,13,7,16,31,39,63,97,155,261,310,376,336,315,250,206,197,153,93,69,37,30,17,3095,164,False,South,164,St Louis
"Jan 23, 2012",Monday,13,6,8,29,48,107,173,196,178,205,194,219,216,231,235,290,297,191,127,113,65,61,28,20,3250,164,False,South,164,St Louis
"Jan 24, 2012",Tuesday,13,10,6,21,50,78,193,207,203,191,231,239,244,231,274,318,299,254,138,111,69,71,30,17,3498,164,False,South,164,St Louis
"Jan 25, 2012",Wednesday,8,12,7,11,36,96,183,197,237,217,242,245,248,249,281,353,325,207,139,115,79,58,35,24,3604,164,False,South,164,St Louis
"Jan 26, 2012",Thursday,16,11,15,26,41,94,172,223,242,262,255,262,253,246,286,352,367,218,156,127,75,56,39,21,3815,164,False,South,164,St Louis
"Jan 27, 2012",Friday,14,13,14,13,37,99,169,187,258,254,303,281,275,333,312,419,403,271,195,115,114,81,35,24,4219,164,False,South,164,St Louis
"Jan 28, 2012",Saturday,12,15,10,19,28,47,72,145,177,248,288,333,279,249,310,264,229,199,128,95,65,74,36,19,3341,164,False,South,164,St Louis
"Jan 29, 2012",Sunday,13,11,17,6,18,37,61,99,132,225,303,379,438,426,381,327,304,222,148,140,65,44,34,21,3851,164,False,South,164,St Louis
"Jan 30, 2012",Monday,10,8,15,24,48,98,182,203,209,221,227,248,273,231,254,327,324,230,122,103,70,78,40,24,3569,164,False,South,164,St Louis
"Jan 31, 2012",Tuesday,15,7,3,12,49,88,202,183,220,214,231,224,252,225,281,342,299,244,134,89,72,45,23,25,3479,164,False,South,164,St Louis
"Feb 1, 2012",Wednesday,16,16,15,19,25,99,203,310,255,201,198,199,183,201,237,262,256,271,199,121,119,93,47,46,3591,164,False,North,164,St Louis
"Feb 2, 2012",Thursday,11,17,17,17,37,84,216,291,252,246,222,228,226,196,238,329,294,300,239,182,143,126,79,53,4043,164,False,North,164,St Louis
"Feb 3, 2012",Friday,21,13,31,23,32,93,170,270,233,222,207,242,272,285,375,427,408,432,373,311,216,195,111,75,5037,164,False,North,164,St Louis
"Feb 4, 2012",Saturday,52,31,23,34,24,43,75,106,149,156,198,212,218,251,245,280,284,286,275,226,171,135,117,64,3655,164,False,North,164,St Louis
"Feb 5, 2012",Sunday,42,23,19,11,14,30,36,54,61,111,105,151,198,257,279,248,312,263,186,129,96,98,78,41,2842,164,False,North,164,St Louis
"Feb 6, 2012",Monday,20,14,9,19,29,97,218,266,238,225,190,209,216,222,253,298,248,246,180,135,100,97,70,44,3643,164,False,North,164,St Louis
"Feb 7, 2012",Tuesday,21,8,19,17,32,91,225,298,262,233,162,190,190,185,213,267,270,246,181,115,113,84,58,40,3520,164,False,North,164,St Louis
"Feb 8, 2012",Wednesday,21,6,13,12,23,90,222,294,255,233,202,218,207,227,221,249,253,281,203,131,94,87,53,28,3623,164,False,North,164,St Louis
"Feb 9, 2012",Thursday,17,7,22,21,29,94,223,276,247,198,197,198,211,240,229,342,293,290,210,152,152,140,92,47,3927,164,False,North,164,St Louis
"Feb 10, 2012",Friday,28,12,16,17,31,86,202,257,221,215,225,234,288,284,331,384,429,404,363,284,240,190,189,61,4991,164,False,North,164,St Louis
"Feb 11, 2012",Saturday,52,31,19,18,15,31,76,114,130,159,198,217,220,183,223,209,293,271,234,174,180,131,139,97,3414,164,False,North,164,St Louis
"Feb 12, 2012",Sunday,42,22,22,8,13,28,49,38,85,83,142,183,196,241,247,314,336,303,267,203,163,96,72,34,3187,164,False,North,164,St Louis
"Feb 13, 2012",Monday,16,23,15,10,32,103,208,276,234,198,201,206,194,206,257,303,249,254,171,125,92,82,53,28,3536,164,False,North,164,St Louis
"Feb 14, 2012",Tuesday,9,11,18,17,32,106,225,279,232,208,189,174,201,185,239,308,288,300,219,188,136,134,93,55,3846,164,False,North,164,St Louis
"Feb 15, 2012",Wednesday,16,8,21,15,25,85,221,294,262,280,203,242,215,223,247,319,285,305,258,160,137,111,71,57,4060,164,False,North,164,St Louis
