Jan 1, 2013|Tuesday|82|59|44|25|20|26|32|60|99|151|221|319|318|342|311|326|338|286|273|204|139|74|60|45|3854|43|East
Jan 2, 2013|Wednesday|21|21|22|11|28|47|133|324|308|230|275|334|354|338|434|505|754|937|476|300|211|157|84|60|6364|43|East
Jan 3, 2013|Thursday|32|24|16|23|26|59|124|332|300|234|276|287|353|409|476|545|780|971|539|342|275|216|98|60|6797|43|East
Jan 4, 2013|Friday|52|32|22|32|32|53|138|349|345|287|310|391|451|533|562|764|911|1058|595|391|308|283|166|106|8171|43|East
Jan 5, 2013|Saturday|66|52|35|23|25|30|75|206|265|280|361|416|384|397|363|439|530|452|334|236|171|162|142|97|5541|43|East
Jan 6, 2013|Sunday|39|33|25|20|18|20|40|81|140|163|296|343|401|401|428|434|485|410|324|277|159|106|70|49|4762|43|East
Jan 7, 2013|Monday|32|22|20|22|37|61|160|323|317|266|251|292|366|370|477|525|787|945|517|290|227|163|61|50|6581|43|East
Jan 8, 2013|Tuesday|32|22|18|23|24|55|148|364|362|230|253|289|322|320|424|550|790|979|473|318|233|158|86|57|6530|43|East
Jan 9, 2013|Wednesday|35|29|26|26|25|52|137|354|381|237|283|314|323|404|461|551|760|959|532|324|265|166|119|60|6823|43|East
Jan 10, 2013|Thursday|42|25|20|28|32|60|155|349|367|315|308|374|386|425|502|639|834|1033|560|356|254|203|99|63|7429|43|East
Jan 11, 2013|Friday|42|26|31|41|29|32|91|229|233|191|225|329|447|470|436|496|541|346|237|118|82|62|54|44|4832|43|East
Jan 12, 2013|Saturday|33|11|13|8|12|13|18|25|85|98|148|201|193|224|256|278|271|291|212|168|143|121|87|77|2986|43|East
Jan 13, 2013|Sunday|59|31|21|18|8|26|31|57|112|151|242|276|280|324|345|346|373|320|285|238|167|98|54|39|3901|43|East
Jan 14, 2013|Monday|25|22|18|10|25|50|141|306|313|262|249|292|307|340|394|501|762|1042|506|368|244|194|79|56|6506|43|East
Jan 15, 2013|Tuesday|33|23|19|25|26|54|119|369|283|233|298|261|334|329|437|469|805|955|515|319|231|198|91|53|6479|43|East
Jan 16, 2013|Wednesday|30|22|16|22|41|46|131|356|239|214|241|254|292|324|432|520|713|899|510|319|229|154|107|59|6170|43|East
Jan 17, 2013|Thursday|45|31|27|24|36|52|147|349|317|284|276|306|347|388|469|604|876|979|564|379|276|219|105|68|7168|43|East
Jan 18, 2013|Friday|61|20|32|34|32|58|120|300|320|297|359|424|577|620|733|845|1013|1182|747|434|354|274|222|99|9157|43|East
Jan 19, 2013|Saturday|72|51|39|23|27|36|53|194|256|282|312|366|359|413|355|304|338|243|211|154|128|102|92|74|4484|43|East
Jan 20, 2013|Sunday|42|25|21|19|13|23|26|65|107|116|250|239|326|315|314|320|330|307|226|208|144|94|63|59|3652|43|East
Jan 21, 2013|Monday|38|24|18|17|20|43|118|256|204|181|242|231|289|338|386|501|619|848|478|302|208|144|79|67|5651|43|East
Jan 22, 2013|Tuesday|31|15|19|19|21|50|122|318|267|229|241|252|292|323|361|469|749|915|520|272|226|161|97|47|6016|43|East
Jan 23, 2013|Wednesday|36|17|17|17|27|50|138|349|327|249|263|302|354|347|417|505|719|892|486|293|228|165|68|48|6314|43|East
Jan 24, 2013|Thursday|35|26|22|27|29|58|137|335|299|252|240|310|317|344|426|560|837|1013|554|344|293|189|108|83|6838|43|East
Jan 25, 2013|Friday|52|19|24|29|32|54|118|303|305|244|309|358|437|489|574|768|933|1024|623|420|315|249|141|117|7937|43|East
Jan 26, 2013|Saturday|71|39|34|21|20|49|120|187|293|304|449|439|443|473|535|476|549|514|447|337|269|256|143|137|6605|43|East
Jan 27, 2013|Sunday|80|42|25|18|21|25|65|113|175|227|340|372|436|489|457|469|501|335|364|239|184|97|80|31|5185|43|East
Jan 28, 2013|Monday|28|26|12|11|19|50|129|351|301|267|230|234|345|381|414|485|652|778|399|215|116|92|66|31|5632|43|East
Jan 29, 2013|Tuesday|28|21|16|18|26|46|83|154|221|311|258|232|251|282|334|428|627|875|486|290|239|176|80|61|5543|43|East
Jan 30, 2013|Wednesday|35|32|17|29|25|51|146|338|346|267|259|252|299|346|424|544|777|983|465|321|263|154|104|62|6539|43|East
Jan 31, 2013|Thursday|29|26|22|21|30|60|134|315|302|232|262|283|285|357|427|518|777|880|492|319|258|188|122|74|6413|43|East
Jan 1, 2013|Tuesday|70|60|44|33|28|41|60|64|121|159|270|336|451|419|418|430|430|348|341|260|190|120|77|32|4802|43|West
Jan 2, 2013|Wednesday|27|16|20|33|73|180|529|984|570|445|421|399|417|397|382|421|419|385|287|159|106|95|65|47|6877|43|West
Jan 3, 2013|Thursday|23|16|22|20|67|183|473|915|519|416|419|405|409|353|367|444|398|412|244|210|160|203|94|42|6814|43|West
Jan 4, 2013|Friday|34|9|31|24|70|153|467|887|512|466|450|434|447|433|440|522|469|504|392|219|173|154|115|61|7466|43|West
Jan 5, 2013|Saturday|34|34|27|29|36|53|112|144|306|397|515|518|432|413|354|309|340|294|235|209|135|152|145|72|5295|43|West
Jan 6, 2013|Sunday|52|28|23|14|27|37|67|85|144|206|296|425|554|515|464|469|546|552|459|300|215|119|85|43|5725|43|West
Jan 7, 2013|Monday|28|19|22|30|70|184|533|980|584|470|493|375|401|356|400|457|408|403|287|200|144|94|86|48|7072|43|West
Jan 8, 2013|Tuesday|23|16|22|27|54|175|502|975|595|450|384|330|347|356|369|425|414|393|261|174|126|197|82|42|6739|43|West
Jan 9, 2013|Wednesday|29|14|20|29|56|167|513|881|565|394|424|390|418|380|328|472|405|442|307|200|139|96|68|26|6763|43|West
Jan 10, 2013|Thursday|23|14|17|31|49|152|494|918|560|447|415|433|394|401|325|460|494|456|322|178|140|118|79|53|6973|43|West
Jan 11, 2013|Friday|29|9|23|25|45|124|340|709|332|288|293|285|298|277|249|219|178|157|110|75|46|34|28|18|4191|43|West
Jan 12, 2013|Saturday|13|22|21|21|24|28|40|59|78|112|160|218|236|272|238|242|219|191|150|123|99|81|76|47|2770|43|West
Jan 13, 2013|Sunday|43|24|22|12|19|29|51|50|111|138|270|386|403|418|434|413|420|390|315|281|202|128|76|45|4680|43|West
Jan 14, 2013|Monday|15|7|17|33|73|190|537|996|591|417|404|397|397|343|327|434|390|402|287|190|129|171|90|32|6869|43|West
Jan 15, 2013|Tuesday|17|13|18|27|62|154|518|972|625|414|371|321|329|311|342|404|406|394|293|144|178|110|91|44|6558|43|West
Jan 16, 2013|Wednesday|20|12|12|30|47|164|469|912|499|381|373|314|321|303|290|414|359|377|269|176|133|79|60|31|6045|43|West
Jan 17, 2013|Thursday|19|17|25|30|54|180|464|959|577|412|423|373|342|352|329|428|410|406|278|179|185|181|97|27|6747|43|West
Jan 18, 2013|Friday|31|22|17|31|55|146|413|864|563|477|467|401|392|431|488|509|493|537|430|241|194|214|134|78|7628|43|West
Jan 19, 2013|Saturday|50|30|25|18|24|42|91|134|222|351|421|413|443|367|284|246|217|215|209|108|88|70|61|33|4162|43|West
Jan 20, 2013|Sunday|31|16|21|13|18|15|54|45|102|143|255|420|456|443|434|445|392|385|327|253|185|130|80|51|4714|43|West
Jan 21, 2013|Monday|20|18|21|29|74|153|397|731|413|394|377|405|432|377|378|356|420|378|288|182|126|195|69|32|6265|43|West
Jan 22, 2013|Tuesday|25|9|17|24|59|163|488|906|566|400|353|328|336|313|334|415|348|380|241|124|111|136|95|41|6212|43|West
Jan 23, 2013|Wednesday|26|6|23|22|44|151|484|920|588|415|388|342|345|345|317|361|376|377|274|145|139|78|39|34|6239|43|West
Jan 24, 2013|Thursday|21|11|17|24|47|162|478|904|538|368|384|370|346|357|306|429|416|404|272|181|139|206|103|41|6524|43|West
Jan 25, 2013|Friday|27|12|18|20|63|128|402|858|509|401|391|375|382|335|364|477|449|470|371|246|161|126|164|94|6843|43|West
Jan 26, 2013|Saturday|57|34|21|28|27|41|108|138|235|361|493|581|498|495|454|488|505|407|328|287|260|179|159|78|6262|43|West
