DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2013|Tuesday|37|49|14|12|7|7|7|27|45|53|88|132|159|141|145|129|146|132|92|64|50|31|24|16|1607|386|False|North
Jan 2, 2013|Wednesday|9|8|6|3|10|21|84|125|114|128|110|146|124|161|209|311|366|356|275|124|117|54|33|30|2924|386|False|North
Jan 3, 2013|Thursday|18|9|4|11|15|24|77|148|156|118|107|106|135|147|233|319|448|348|243|147|115|69|70|32|3099|386|False|North
Jan 4, 2013|Friday|26|13|5|9|13|19|67|130|151|151|159|147|157|182|236|368|404|380|301|196|124|182|100|49|3569|386|False|North
Jan 5, 2013|Saturday|35|22|12|14|4|10|21|62|144|166|178|174|205|201|204|201|195|204|164|77|48|78|79|40|2538|386|False|North
Jan 6, 2013|Sunday|36|14|10|7|7|9|11|41|120|103|129|176|198|196|173|163|152|157|115|88|69|52|28|15|2069|386|False|North
Jan 7, 2013|Monday|11|10|6|6|11|23|76|137|125|113|127|104|124|158|198|336|325|359|223|118|120|60|51|42|2863|386|False|North
Jan 8, 2013|Tuesday|18|16|4|7|12|28|81|135|143|104|117|134|95|146|200|302|410|355|253|157|91|85|69|30|2992|386|False|North
Jan 9, 2013|Wednesday|18|21|8|14|12|35|78|152|111|160|115|147|129|165|199|306|382|351|251|128|124|83|46|31|3066|386|False|North
Jan 10, 2013|Thursday|17|12|3|12|8|32|79|155|143|116|109|130|140|148|223|300|330|358|225|156|98|92|61|29|2976|386|False|North
Jan 11, 2013|Friday|18|9|5|6|14|28|56|107|123|133|138|130|139|158|289|287|380|342|235|187|109|114|74|57|3138|386|False|North
Jan 12, 2013|Saturday|28|14|5|12|10|9|25|76|101|143|196|189|149|165|188|179|176|170|124|94|86|74|69|50|2332|386|False|North
Jan 13, 2013|Sunday|22|22|8|7|2|6|19|96|151|101|106|154|151|160|148|131|142|143|111|97|78|39|27|17|1938|386|False|North
Jan 14, 2013|Monday|8|6|6|9|8|28|80|128|130|126|107|104|133|130|178|312|354|316|271|134|104|71|44|22|2809|386|False|North
Jan 15, 2013|Tuesday|19|14|2|7|12|27|75|139|118|130|114|127|132|160|189|307|405|351|280|127|94|98|52|35|3014|386|False|North
Jan 16, 2013|Wednesday|18|13|10|8|7|24|83|128|149|122|111|153|129|161|208|275|348|355|242|157|103|75|40|30|2949|386|False|North
Jan 17, 2013|Thursday|24|15|3|6|14|26|80|141|142|141|117|109|131|144|194|363|429|339|217|156|105|113|66|37|3112|386|False|North
Jan 18, 2013|Friday|23|16|8|8|14|28|65|126|115|129|146|160|199|227|259|301|354|374|253|178|167|156|109|55|3470|386|False|North
Jan 19, 2013|Saturday|32|22|10|9|7|18|32|64|137|171|179|204|193|209|194|182|180|159|125|98|89|89|96|65|2564|386|False|North
Jan 20, 2013|Sunday|35|18|8|8|3|13|14|29|80|58|112|137|178|123|116|129|149|122|117|88|59|62|28|25|1711|386|False|North
Jan 21, 2013|Monday|19|8|5|9|9|20|72|102|91|101|85|106|110|124|150|240|272|271|184|103|92|70|32|27|2302|386|False|North
Jan 22, 2013|Tuesday|12|11|6|6|8|20|72|131|110|101|89|118|107|128|172|284|352|318|225|122|80|78|54|30|2634|386|False|North
Jan 23, 2013|Wednesday|19|17|3|7|11|26|80|114|141|114|97|140|106|154|192|294|346|298|270|147|100|70|50|27|2823|386|False|North
Jan 24, 2013|Thursday|29|12|6|8|11|35|85|142|144|115|95|113|119|126|213|278|370|354|217|152|105|93|60|19|2901|386|False|North
Jan 25, 2013|Friday|18|16|11|10|13|31|74|140|146|129|105|135|137|167|236|331|390|326|246|163|114|109|94|47|3188|386|False|North
Jan 26, 2013|Saturday|25|20|13|6|11|8|29|51|142|182|152|211|192|187|177|217|224|163|151|109|90|95|69|54|2578|386|False|North
Jan 27, 2013|Sunday|26|17|17|3|6|10|27|77|176|149|163|159|197|171|125|117|103|101|82|56|45|24|29|17|1897|386|False|North
Jan 28, 2013|Monday|8|11|10|6|12|40|81|115|128|122|94|112|112|120|203|286|342|313|241|118|102|67|51|25|2719|386|False|North
Jan 29, 2013|Tuesday|22|13|8|5|12|35|66|115|135|111|99|93|120|121|211|301|330|351|258|158|102|107|62|36|2871|386|False|North
Jan 30, 2013|Wednesday|26|17|8|6|10|22|83|134|144|139|110|124|122|148|207|285|380|338|232|131|103|76|47|30|2922|386|False|North
