Jan 1, 2006|Sunday|0|1|1|1|0|0|1|3|0|3|6|6|4|3|5|1|4|1|4|3|2|3|0|1|53|53|North
Jan 2, 2006|Monday|0|0|0|1|1|2|6|14|6|3|7|8|13|5|6|14|9|12|7|4|4|3|1|0|126|53|North
Jan 3, 2006|Tuesday|0|0|0|1|1|2|16|23|11|8|12|14|10|11|12|9|13|11|7|4|2|2|2|1|172|53|North
Jan 4, 2006|Wednesday|1|1|1|0|1|4|13|23|11|4|9|11|8|7|16|10|3|9|8|4|4|1|3|0|152|53|North
Jan 5, 2006|Thursday|0|0|0|0|1|2|11|24|15|11|7|6|5|7|12|7|5|13|9|2|1|2|6|1|147|53|North
Jan 6, 2006|Friday|0|0|0|1|0|2|11|26|7|8|10|11|7|5|12|10|18|6|5|4|2|4|4|1|154|53|North
Jan 7, 2006|Saturday|0|0|0|1|0|0|4|2|9|9|11|7|4|4|5|5|9|5|6|5|6|3|3|0|98|53|North
Jan 8, 2006|Sunday|1|1|0|1|1|0|1|3|6|6|4|2|6|4|4|8|8|9|3|8|4|1|3|1|85|53|North
Jan 9, 2006|Monday|1|1|0|1|1|5|14|24|12|15|9|9|4|5|11|12|1|9|10|4|3|4|1|1|157|53|North
Jan 10, 2006|Tuesday|0|0|0|0|1|1|13|25|11|7|11|8|7|7|11|8|14|6|5|1|2|0|4|1|143|53|North
Jan 11, 2006|Wednesday|0|0|0|0|1|5|11|28|10|4|10|9|6|7|15|11|8|13|9|4|1|3|1|0|156|53|North
Jan 12, 2006|Thursday|0|0|0|1|0|2|11|26|13|11|11|6|16|6|7|10|16|9|3|2|2|0|2|0|154|53|North
Jan 13, 2006|Friday|2|0|1|2|0|4|13|26|9|16|9|6|11|6|8|8|13|5|7|5|4|4|6|3|168|53|North
Jan 14, 2006|Saturday|1|0|0|1|2|0|3|4|9|11|9|7|3|5|4|13|11|2|6|2|1|1|2|0|97|53|North
