Jan 15, 2010|Friday|15|14|125|26|68|180|130|184|230|294|361|362|442|588|713|586|390|266|207|160|185|133|58|65|5782|39|North
Jan 16, 2010|Saturday|32|12|40|25|33|72|125|234|272|339|403|353|383|361|319|326|226|182|153|167|111|107|79|77|4431|39|North
Jan 17, 2010|Sunday|31|17|35|10|11|52|98|163|259|406|231|261|252|313|340|277|235|174|149|94|60|46|30|27|3571|39|North
Jan 18, 2010|Monday|7|8|116|24|63|192|118|156|177|222|270|296|387|489|629|491|275|178|133|102|82|64|29|42|4550|39|North
Jan 19, 2010|Tuesday|13|14|119|25|74|193|135|158|184|234|281|289|384|611|680|561|298|199|192|118|82|67|31|40|4982|39|North
Jan 20, 2010|Wednesday|13|10|118|33|65|200|153|165|170|232|302|290|417|612|679|564|298|195|134|107|96|65|30|40|4988|39|North
Jan 21, 2010|Thursday|7|19|115|32|64|201|140|166|159|221|211|264|390|578|666|537|292|189|109|73|76|69|26|40|4644|39|North
Jan 22, 2010|Friday|17|18|111|44|46|132|122|162|186|250|306|343|481|543|701|586|351|236|182|128|129|107|45|73|5299|39|North
Jan 23, 2010|Saturday|25|14|29|20|20|79|108|152|233|271|295|284|308|283|310|255|240|145|125|95|82|89|51|55|3568|39|North
Jan 24, 2010|Sunday|24|17|16|9|11|48|80|136|219|268|317|298|279|323|275|219|131|104|59|133|56|33|15|8|3078|39|North
Jan 25, 2010|Monday|10|8|143|24|61|174|118|130|190|219|245|293|378|568|660|493|233|166|113|96|59|53|33|36|4503|39|North
Jan 26, 2010|Tuesday|7|14|136|37|64|187|127|152|162|201|240|261|397|573|658|533|291|197|161|138|86|63|27|39|4751|39|North
Jan 27, 2010|Wednesday|14|20|119|28|59|207|113|144|173|209|263|304|433|590|702|567|278|194|169|116|87|76|24|35|4924|39|North
Jan 28, 2010|Thursday|9|19|125|40|73|191|141|143|175|236|242|252|425|613|697|583|309|236|157|142|97|88|41|62|5096|39|North
Jan 29, 2010|Friday|20|14|104|37|71|191|118|156|220|293|333|356|472|570|729|611|380|255|211|179|142|128|73|67|5730|39|North
Jan 30, 2010|Saturday|32|16|53|19|22|106|149|172|258|318|347|401|364|346|346|302|283|224|139|103|131|97|69|75|4372|39|North
Jan 31, 2010|Sunday|34|13|20|8|14|66|83|144|219|291|342|360|371|337|329|288|252|177|134|83|51|39|15|15|3685|39|North
Jan 15, 2010|Friday|46|25|436|55|208|711|358|277|302|284|263|281|305|351|372|331|295|165|145|134|137|71|48|47|5647|39|South
Jan 16, 2010|Saturday|68|34|70|29|67|141|205|307|369|388|334|310|268|291|273|277|223|190|122|111|119|57|49|60|4362|39|South
Jan 17, 2010|Sunday|87|28|63|20|36|88|149|252|314|385|226|258|214|274|289|287|195|148|133|117|83|17|17|20|3700|39|South
Jan 18, 2010|Monday|26|24|407|68|216|545|329|247|264|244|242|287|271|305|316|226|199|105|101|85|89|46|13|20|4675|39|South
Jan 19, 2010|Tuesday|44|24|479|73|226|751|392|252|256|282|281|255|282|276|292|248|187|110|84|88|93|23|18|17|5033|39|South
Jan 20, 2010|Wednesday|38|28|478|82|223|748|376|263|255|263|265|257|278|268|281|279|181|113|73|76|86|37|19|20|4987|39|South
