Jan 1, 2010|Friday|1209|1256|989|511|329|281|518|447|736|1308|1603|1974|2270|2258|2489|2361|2314|2372|2701|2087|1633|1561|1502|1030|35739|326|East
Jan 2, 2010|Saturday|651|392|243|175|161|306|646|816|1280|1997|2416|2616|2858|2978|3093|3012|3201|3170|3267|2631|2037|2039|1810|1339|43134|326|East
Jan 3, 2010|Sunday|844|492|405|204|173|268|557|714|1353|2389|3833|3214|2407|2818|2560|2846|2716|2622|2677|1862|1603|1360|1089|645|39651|326|East
Jan 4, 2010|Monday|355|186|154|160|346|1203|3665|4809|4317|3259|3305|3120|3223|3582|3859|3888|4260|4218|3559|2552|2117|1755|1391|824|60107|326|East
Jan 5, 2010|Tuesday|435|307|234|195|334|1143|3717|4948|4635|4282|3787|3865|3750|4021|4091|4172|4588|4525|3892|2779|2225|2083|1334|834|66176|326|East
Jan 6, 2010|Wednesday|403|301|263|198|328|1207|3728|4767|4751|4140|3219|3859|3737|4056|4175|4241|4601|4637|4429|2869|2407|2118|1589|929|66952|326|East
Jan 7, 2010|Thursday|450|324|264|193|334|1168|3052|2970|2715|2849|2788|2934|2835|3009|3302|3358|3531|3454|3454|2701|2089|1957|1478|1029|52238|326|East
Jan 8, 2010|Friday|532|332|304|197|364|1139|3432|4636|4144|4112|3459|3879|3973|4293|4178|4271|4537|4336|4174|3615|2229|2189|2137|1455|67917|326|East
Jan 9, 2010|Saturday|849|552|378|225|205|337|893|1708|2417|2918|3195|3197|3573|3577|3509|3135|3247|3555|3822|2902|2072|2094|2092|1518|51970|326|East
Jan 10, 2010|Sunday|948|624|453|201|189|243|636|945|1650|2344|2412|2617|2913|3362|3087|3195|2869|2689|2612|2222|1779|1467|1136|666|41259|326|East
Jan 11, 2010|Monday|298|202|159|165|349|1208|3750|4974|4847|3937|3582|3465|3579|4002|4172|4290|4788|4299|4386|2673|2185|1919|1453|904|65586|326|East
Jan 12, 2010|Tuesday|404|313|221|165|364|1207|3103|3279|4532|4257|3633|3641|3774|3950|4103|4379|4607|4431|4166|2885|2286|2208|1532|895|64335|326|East
Jan 13, 2010|Wednesday|439|299|245|158|347|1215|3692|4825|4619|4429|3746|3996|3825|4134|4219|4396|4642|4122|4505|2990|2465|2269|1570|943|68090|326|East
Jan 14, 2010|Thursday|471|317|266|195|329|1205|3790|5026|4835|4247|3796|4012|3892|4056|4316|4429|4743|4592|4207|2891|2597|2216|1765|1032|69225|326|East
Jan 15, 2010|Friday|526|336|286|199|376|1160|3645|4971|4885|4248|3889|4103|4188|4389|4438|4606|4666|4557|4508|3652|2269|2411|2164|1621|72093|326|East
Jan 16, 2010|Saturday|917|569|424|245|206|348|983|1526|2529|3304|3390|3279|3697|3855|3504|3579|3690|3928|4235|3372|2259|2304|2260|1717|56120|326|East
Jan 17, 2010|Sunday|986|623|504|257|159|241|759|1040|2168|3624|3815|3447|2662|2373|2326|3115|3274|3102|2690|2174|1787|1593|1339|815|44873|326|East
Jan 18, 2010|Monday|414|258|195|172|323|1034|2796|3707|3557|3398|3175|3613|3699|3910|4364|4070|4218|4237|3560|2535|2097|1935|1335|805|59407|326|East
Jan 19, 2010|Tuesday|419|277|256|185|381|1262|3947|3999|4666|4382|3796|3770|3688|4103|4116|4212|4706|4355|3827|2784|2254|2061|1446|885|65777|326|East
Jan 20, 2010|Wednesday|408|266|223|187|386|1307|3955|5169|4910|4696|3894|4022|3896|4221|4147|4398|4852|4676|4347|3033|2443|2317|1557|942|70252|326|East
Jan 21, 2010|Thursday|454|317|264|178|379|1235|3886|4432|4519|4197|3662|3810|3850|4235|4091|3911|3616|3820|4272|2897|2432|2225|1621|993|65296|326|East
Jan 22, 2010|Friday|515|323|283|218|403|1158|3576|4679|4791|4299|3718|4327|4369|4323|4406|4363|4677|4763|4817|3448|2388|2270|2088|1382|71584|326|East
