Jan 1, 2016|Friday|415|379|260|149|98|78|104|199|256|382|560|730|843|900|880|903|894|715|649|589|466|636|349|285|11719|389|North
Jan 2, 2016|Saturday|158|110|94|57|61|91|169|311|435|704|938|1096|1262|1296|1196|1270|1470|1148|936|762|607|635|721|381|15908|389|North
Jan 3, 2016|Sunday|234|168|86|42|62|76|108|234|251|534|747|887|1073|1067|1076|1110|1119|947|753|659|407|333|315|282|12570|389|North
Jan 4, 2016|Monday|130|96|56|67|133|412|913|1573|1542|1165|1144|1338|1497|1547|2099|2632|3090|2633|1658|1062|791|573|448|349|26948|389|North
Jan 5, 2016|Tuesday|173|134|101|89|154|433|962|1661|1625|1319|1204|1448|1543|1666|2146|2751|3194|2768|1760|1077|818|656|535|358|28575|389|North
Jan 6, 2016|Wednesday|223|114|121|93|144|429|930|1645|1592|1340|1231|1433|1560|1644|2175|2790|3123|2595|1706|1100|824|736|515|345|28408|389|North
Jan 7, 2016|Thursday|249|147|132|90|157|442|920|1621|1614|1217|1188|1389|1604|1620|2168|2847|2958|1798|1557|1086|860|783|829|391|27667|389|North
Jan 8, 2016|Friday|226|117|121|109|156|400|876|1562|1597|1304|1296|1504|1637|1718|2269|2725|2812|2422|1717|1004|770|737|671|463|28213|389|North
Jan 9, 2016|Saturday|297|197|116|99|78|119|244|448|557|823|1133|1223|1335|1433|1301|1712|1350|1218|1024|736|669|595|492|416|17615|389|North
Jan 10, 2016|Sunday|287|172|110|49|55|61|121|275|335|585|824|1168|1035|906|793|1553|1662|1092|756|595|494|545|472|226|14171|389|North
Jan 11, 2016|Monday|110|78|72|57|134|401|772|1429|1580|1222|1070|1410|1426|1563|1999|2675|2858|2204|1665|1018|827|609|429|309|25917|389|North
Jan 12, 2016|Tuesday|174|131|110|107|146|449|868|1603|1532|1258|1154|1371|1483|1554|2153|2656|3092|2502|1764|1086|889|817|763|367|28029|389|North
Jan 13, 2016|Wednesday|201|120|100|91|165|429|914|1576|1696|1359|1209|1408|1502|1693|2172|2791|3051|2650|1791|1218|996|768|563|388|28851|389|North
Jan 14, 2016|Thursday|230|124|99|94|145|459|916|1545|1646|1329|1238|1580|1582|1696|2106|2819|3096|2492|1892|1203|937|785|546|362|28921|389|North
Jan 15, 2016|Friday|224|129|123|93|150|422|843|1496|1591|1263|1372|1578|1829|1841|2370|2953|2874|2455|1686|1070|826|898|1046|491|29623|389|North
Jan 16, 2016|Saturday|328|192|115|83|74|111|251|407|580|833|1006|1240|1415|1490|1465|1385|1210|1173|997|734|599|617|731|485|17521|389|North
Jan 17, 2016|Sunday|251|128|108|64|57|69|109|228|303|460|709|783|1025|1033|1012|1080|1102|898|740|663|443|362|290|233|12150|389|North
Jan 18, 2016|Monday|148|96|82|55|129|337|715|1215|1114|1082|1180|1416|1541|1522|1921|2284|2449|1985|1351|976|674|567|430|330|23599|389|North
Jan 19, 2016|Tuesday|184|104|94|81|162|430|886|1555|1605|1271|1189|1416|1470|1642|2050|2735|3118|2688|1819|1135|957|695|568|391|28245|389|North
Jan 20, 2016|Wednesday|191|126|102|108|160|446|934|1527|1607|1373|1175|1395|1435|1565|2158|2736|2945|2584|1809|1237|971|873|595|414|28466|389|North
Jan 21, 2016|Thursday|214|144|100|84|157|448|913|1636|1613|1267|1146|1424|1553|1660|2157|2844|3067|2641|1761|1246|947|764|601|462|28849|389|North
Jan 22, 2016|Friday|262|135|116|101|152|428|887|1629|1592|1264|1307|1586|1803|1744|2366|2859|3082|2493|1685|1109|861|756|686|513|29416|389|North
Jan 23, 2016|Saturday|342|177|125|96|80|105|229|440|606|889|1078|1276|1382|1413|1428|1374|1334|1237|1115|832|671|707|924|511|18371|389|North
Jan 24, 2016|Sunday|287|158|124|60|52|56|114|239|327|525|810|1035|1121|1189|1107|1094|1040|961|820|607|528|469|388|253|13364|389|North
Jan 25, 2016|Monday|120|75|68|45|140|437|853|1550|1576|1201|1181|1334|1438|1484|2106|2634|2913|2274|1597|908|807|632|663|528|26564|389|North
Jan 26, 2016|Tuesday|201|118|106|96|157|461|908|1589|1600|1282|1092|1383|1419|1594|2056|2755|3083|2526|1691|1164|1006|944|544|354|28129|389|North
Jan 27, 2016|Wednesday|215|119|101|79|172|461|950|1572|1608|1290|1198|1388|1587|1594|2136|2756|3096|2671|1756|1204|1017|788|865|391|29014|389|North
Jan 28, 2016|Thursday|220|127|99|91|144|460|942|1615|1566|1273|1206|1464|1592|1650|2174|2814|3072|2578|1819|1258|1044|831|586|387|29012|389|North
Jan 29, 2016|Friday|240|131|106|102|154|417|909|1512|1515|1244|1345|1576|1781|1784|2390|2845|3036|2471|1669|1081|844|762|639|462|29015|389|North
Jan 30, 2016|Saturday|320|184|137|95|75|119|257|430|639|912|1027|1272|1464|1502|1392|1470|1400|1239|1173|991|714|669|627|456|18564|389|North
Jan 31, 2016|Sunday|279|175|109|70|60|72|129|253|366|608|834|1010|1212|1277|1173|1296|1222|1168|1090|732|611|465|322|235|14768|389|North
Jan 1, 2016|Friday|302|300|187|129|79|117|235|178|212|359|459|581|667|746|751|757|717|793|817|479|429|444|375|219|10332|389|South
Jan 2, 2016|Saturday|146|91|70|62|59|143|328|355|476|683|865|1039|1178|1328|1108|1085|1073|1128|907|662|584|481|462|291|14604|389|South
Jan 3, 2016|Sunday|203|138|105|73|50|96|257|250|352|626|662|779|944|937|1009|909|844|866|729|592|340|345|350|254|11710|389|South
Jan 4, 2016|Monday|106|78|46|118|257|1004|2055|2858|2391|1676|1256|1202|1342|1466|1544|1564|1889|1875|1356|771|606|583|426|229|26698|389|South
Jan 5, 2016|Tuesday|144|82|90|109|285|1095|2139|2907|2648|1772|1380|1311|1414|1477|1585|1641|1914|1885|1357|845|713|659|470|257|28179|389|South
Jan 6, 2016|Wednesday|121|85|82|124|310|1096|2217|2832|2601|1826|1362|1360|1457|1378|1695|1586|1915|1869|1401|784|761|619|464|257|28202|389|South
Jan 7, 2016|Thursday|160|115|95|119|310|1058|2095|2792|2639|1770|1290|1325|1408|1470|1532|1734|1982|2057|1563|827|694|691|507|247|28480|389|South
Jan 8, 2016|Friday|115|107|109|161|293|1005|2005|2608|2353|1763|1222|1343|1416|1299|1484|1665|1870|1763|1288|832|658|610|557|340|26866|389|South
Jan 9, 2016|Saturday|225|135|106|105|96|195|410|507|693|905|947|1109|1290|1296|1115|1115|1085|1107|932|710|537|539|448|328|15935|389|South
Jan 10, 2016|Sunday|222|134|74|60|66|117|286|315|516|830|1365|1397|820|770|790|971|892|953|815|600|474|407|328|162|13364|389|South
Jan 11, 2016|Monday|81|71|62|103|274|1019|1923|2696|2808|1805|1208|1236|1372|1383|1480|1567|1759|1795|1221|773|607|550|425|193|26411|389|South
Jan 12, 2016|Tuesday|155|75|81|125|300|1082|1994|2376|2350|1951|1331|1313|1398|1390|1509|1552|1932|2108|1356|811|725|616|448|224|27202|389|South
Jan 13, 2016|Wednesday|133|103|90|92|306|1088|2130|2726|2728|1966|1440|1391|1414|1503|1614|1653|1948|1986|1423|862|802|661|475|235|28769|389|South
Jan 14, 2016|Thursday|167|78|99|113|292|1065|2142|2450|2629|1835|1411|1425|1490|1517|1539|1650|1948|1890|1358|877|709|700|496|263|28143|389|South
Jan 15, 2016|Friday|146|91|100|129|280|1015|2026|2599|2333|1691|1336|1442|1467|1592|1574|1706|2031|1971|1508|1030|674|641|554|325|28261|389|South
Jan 16, 2016|Saturday|199|135|107|96|88|191|406|450|744|880|1055|1145|1183|1170|1177|1163|1093|1039|995|721|495|470|449|357|15808|389|South
Jan 17, 2016|Sunday|190|107|82|52|50|125|238|191|384|609|670|771|919|988|923|821|832|791|713|619|429|372|319|167|11362|389|South
Jan 18, 2016|Monday|117|69|58|113|215|860|1540|1913|1628|1409|1182|1243|1366|1350|1543|1482|1557|1544|1159|789|616|528|400|222|22903|389|South
Jan 19, 2016|Tuesday|135|79|79|120|280|1045|2088|2599|2750|1877|1319|1361|1374|1361|1522|1662|1919|1881|1297|812|709|620|456|253|27598|389|South
Jan 20, 2016|Wednesday|131|82|90|124|304|1002|1845|2761|2707|2084|1303|1295|1340|1482|1601|1799|1897|1924|1446|894|745|659|477|256|28248|389|South
Jan 21, 2016|Thursday|133|94|82|114|298|1086|2094|2842|2592|1908|1371|1275|1485|1417|1531|1677|1921|2048|1466|824|777|651|460|237|28383|389|South
Jan 22, 2016|Friday|161|83|88|145|275|983|2089|2652|2523|1667|1358|1347|1527|1464|1594|1691|1941|1800|1335|909|746|629|569|347|27923|389|South
Jan 23, 2016|Saturday|246|127|108|89|98|180|413|551|871|902|1002|1073|1222|1232|1256|1102|1220|1167|1163|796|601|593|518|288|16818|389|South
Jan 24, 2016|Sunday|194|130|77|54|49|112|236|238|453|709|787|826|984|1047|969|959|957|893|754|581|496|436|281|167|12389|389|South
Jan 25, 2016|Monday|88|55|53|103|270|1009|1910|2624|2558|1807|1295|1274|1338|1368|1437|1573|1753|2061|1416|768|627|543|384|225|26539|389|South
Jan 26, 2016|Tuesday|134|89|73|142|319|1083|2001|2601|2550|1797|1255|1299|1419|1374|1567|1576|1922|1987|1360|757|687|643|434|248|27317|389|South
Jan 27, 2016|Wednesday|160|82|80|139|292|1050|2192|2795|2639|1765|1250|1351|1401|1465|1538|1606|1955|1964|1447|962|748|653|453|264|28251|389|South
Jan 28, 2016|Thursday|131|95|86|127|290|1087|2136|2944|2548|1840|1317|1343|1489|1494|1592|1632|1951|1976|1370|864|765|732|438|252|28499|389|South
Jan 29, 2016|Friday|147|85|96|143|283|952|2043|2703|2442|1734|1356|1447|1500|1412|1489|1716|1876|1828|1297|884|750|626|483|321|27613|389|South
Jan 30, 2016|Saturday|254|123|97|88|116|202|405|523|754|992|995|1165|1375|1253|1355|1202|1196|1167|1078|725|620|547|486|373|17091|389|South
Jan 31, 2016|Sunday|218|118|77|66|68|123|252|306|462|708|789|948|1074|1100|1181|1098|1063|956|807|684|531|444|303|162|13538|389|South
Feb 1, 2016|Monday|120|67|82|54|127|436|901|1586|1559|1200|1186|1336|1499|1563|2034|2793|3141|2623|1689|1164|898|663|480|360|27561|389|North
Feb 2, 2016|Tuesday|177|122|87|77|172|461|973|1664|1537|1270|1244|1577|1606|1795|1898|1864|1451|1050|740|474|377|262|280|261|21419|389|North
Feb 3, 2016|Wednesday|124|107|92|92|160|395|738|1125|1169|1001|1026|1160|1201|1420|1818|2329|2676|2383|1674|1137|883|789|585|432|24516|389|North
Feb 4, 2016|Thursday|210|149|116|88|157|465|950|1633|1470|1228|1161|1401|1456|1535|2120|2797|2926|2474|1791|1226|1032|866|584|379|28214|389|North
Feb 5, 2016|Friday|237|136|121|95|164|418|866|1582|1496|1290|1346|1545|1683|1756|2329|2912|2857|2522|1661|1131|927|1069|747|497|29387|389|North
Feb 6, 2016|Saturday|296|181|146|90|84|118|244|431|646|1014|1074|1271|1488|1457|1414|1461|1403|1214|1276|1040|801|683|672|498|19002|389|North
Feb 7, 2016|Sunday|310|184|110|84|58|81|101|256|341|556|827|1042|1266|1165|1179|1159|1247|915|543|357|386|511|486|228|13392|389|North
Feb 8, 2016|Monday|98|67|72|61|150|421|850|1554|1553|1217|1083|1322|1403|1485|1997|2634|3022|2557|1637|1087|840|744|424|336|26614|389|North
Feb 9, 2016|Tuesday|213|122|87|70|148|452|927|1688|1537|1311|1152|1470|1520|1638|2147|2769|3041|2517|1773|1189|993|830|861|389|28844|389|North
Feb 10, 2016|Wednesday|210|140|98|84|143|467|923|1683|1571|1296|1179|1437|1536|1660|2088|2838|3140|2701|1851|1180|989|770|758|395|29137|389|North
Feb 11, 2016|Thursday|218|142|94|83|152|449|936|1632|1548|1338|1231|1631|1631|1699|2177|2868|3113|2677|1800|1235|958|1009|896|446|29963|389|North
Feb 12, 2016|Friday|264|153|115|91|153|421|835|1543|1503|1250|1358|1649|1864|1898|2373|2867|2813|2435|1610|1096|874|800|699|475|29139|389|North
Feb 13, 2016|Saturday|321|191|132|91|57|120|213|421|620|824|1192|1284|1439|1402|1329|1459|1630|1278|1070|870|729|642|559|389|18262|389|North
Feb 14, 2016|Sunday|266|166|109|58|55|83|104|256|392|515|776|984|1118|1127|1089|1160|1089|904|787|602|543|457|429|383|13452|389|North
Feb 15, 2016|Monday|145|108|86|70|145|375|714|1219|1212|1150|1212|1433|1539|1627|2026|2630|2648|2173|1472|988|775|783|478|341|25349|389|North
Feb 16, 2016|Tuesday|182|119|65|71|154|462|905|1616|1529|1319|1228|1473|1542|1629|2049|2805|3010|2570|1816|1188|981|834|566|382|28495|389|North
Feb 17, 2016|Wednesday|196|153|103|100|160|448|956|1677|1564|1321|1208|1437|1590|1653|2142|2852|3120|2710|1795|1287|996|828|570|409|29275|389|North
Feb 18, 2016|Thursday|233|151|102|89|166|468|957|1713|1585|1296|1195|1468|1662|1663|2222|2880|3123|2728|1805|1235|1032|1086|663|367|29889|389|North
Feb 19, 2016|Friday|241|139|119|86|152|449|869|1601|1563|1274|1347|1563|1832|1825|2351|2861|2779|2462|1691|1215|888|893|777|565|29542|389|North
Feb 20, 2016|Saturday|291|191|148|100|89|125|234|479|664|989|1122|1335|1520|1519|1493|1676|1504|1461|1736|1567|779|706|670|486|20884|389|North
Feb 21, 2016|Sunday|283|180|165|80|64|73|118|290|422|651|944|1092|1334|1350|1276|1203|1184|1644|1627|864|584|463|331|242|16464|389|North
Feb 22, 2016|Monday|107|100|62|63|144|413|918|1667|1553|1206|1153|1389|1518|1532|2035|2750|3003|2619|1654|1118|936|718|551|415|27624|389|North
Feb 23, 2016|Tuesday|185|112|98|66|157|450|908|1575|1584|1293|1176|1409|1502|1607|2102|2797|2842|2623|1750|1135|963|1118|852|425|28729|389|North
Feb 24, 2016|Wednesday|207|102|78|72|147|431|966|1640|1587|1260|1243|1449|1555|1687|2134|2766|2596|2718|1750|1268|1017|961|685|373|28692|389|North
Feb 25, 2016|Thursday|225|135|96|86|140|422|982|1707|1541|1234|1270|1458|1571|1683|2175|2855|3185|2687|1835|1190|993|1060|778|414|29722|389|North
Feb 26, 2016|Friday|216|164|119|81|172|393|890|1690|1552|1269|1328|1691|1897|1883|2532|2887|2742|2381|1644|1140|1047|1008|993|555|30274|389|North
Feb 27, 2016|Saturday|353|219|145|98|85|129|237|448|657|974|1194|1315|1513|1597|1397|1415|1306|1244|1096|900|705|775|631|512|18945|389|North
Feb 28, 2016|Sunday|401|312|149|87|61|78|126|252|408|590|792|1013|1176|1309|1161|1148|1177|1305|880|695|557|443|285|292|14697|389|North
Feb 29, 2016|Monday|121|83|69|46|141|426|902|1683|1465|1241|1227|1406|1529|1537|2094|2763|3011|2523|1647|1099|812|710|479|493|27507|389|North
