Jan 1, 2002|Tuesday|1|1|1|1|2|5|18|20|16|12|13|16|25|36|29|32|41|53|41|16|18|11|4|2|414|400|North
Jan 2, 2002|Wednesday|6|6|3|4|2|9|32|30|20|28|20|19|29|37|47|46|56|54|46|37|34|25|10|7|607|400|North
Jan 3, 2002|Thursday|5|2|2|2|9|12|35|60|43|30|32|30|37|40|45|56|51|59|52|16|17|19|9|4|667|400|North
Jan 4, 2002|Friday|3|3|4|8|1|13|25|52|35|37|50|41|54|51|48|67|80|61|49|27|24|33|3|6|775|400|North
Jan 5, 2002|Saturday|17|5|2|2|3|11|14|17|18|53|67|76|51|41|65|73|79|60|41|31|22|15|23|23|809|400|North
Jan 6, 2002|Sunday|12|4|2|1|0|3|10|11|18|31|42|45|31|38|33|36|34|31|26|25|24|24|12|12|505|400|North
Jan 7, 2002|Monday|18|6|6|7|3|10|28|60|45|30|28|28|36|46|54|57|60|68|35|25|19|23|4|5|701|400|North
Jan 8, 2002|Tuesday|2|2|2|2|3|8|22|49|34|41|43|36|43|47|45|65|60|77|59|23|27|17|6|3|716|400|North
Jan 9, 2002|Wednesday|6|6|3|4|2|9|31|29|20|27|20|19|28|36|46|45|54|52|45|36|33|25|10|7|593|400|North
Jan 10, 2002|Thursday|5|2|2|2|3|8|23|32|26|20|29|28|41|33|48|60|68|59|41|22|19|16|9|4|600|400|North
Jan 11, 2002|Friday|3|2|2|3|3|12|35|41|34|27|36|34|40|41|43|67|64|61|49|29|22|24|3|6|681|400|North
Jan 12, 2002|Saturday|11|6|5|6|2|4|8|19|43|43|50|61|66|58|44|57|50|47|37|27|25|15|11|7|702|400|North
Jan 13, 2002|Sunday|5|5|3|5|4|11|13|45|43|25|42|45|31|26|49|37|37|34|36|27|12|23|12|5|575|400|North
Jan 14, 2002|Monday|5|2|6|3|3|13|34|49|37|25|28|30|31|39|37|56|70|78|29|18|23|14|4|5|639|400|North
Jan 15, 2002|Tuesday|2|2|6|1|5|22|27|62|36|26|30|31|29|56|41|66|65|77|48|29|9|32|6|3|711|400|North
Jan 16, 2002|Wednesday|6|6|3|4|2|9|33|31|21|29|21|20|30|39|50|49|58|56|49|39|35|27|10|7|634|400|North
Jan 17, 2002|Thursday|5|2|2|2|3|8|32|34|28|21|31|30|44|35|49|49|55|64|44|23|20|17|9|4|611|400|North
Jan 18, 2002|Friday|3|2|2|3|3|13|38|44|37|29|39|37|43|44|46|73|69|66|53|31|23|26|3|6|733|400|North
Jan 19, 2002|Saturday|11|6|4|4|4|6|14|17|42|35|47|46|50|43|44|45|40|35|45|29|27|29|11|7|641|400|North
Jan 20, 2002|Sunday|5|5|3|5|4|4|17|17|25|25|42|45|31|26|33|36|34|31|26|25|24|24|12|12|511|400|North
Jan 21, 2002|Monday|6|3|3|2|3|10|28|34|31|27|27|32|33|32|41|55|63|61|35|25|18|11|7|5|592|400|North
Jan 22, 2002|Tuesday|3|2|2|2|4|10|31|49|38|30|26|32|29|32|43|60|73|75|48|25|13|12|7|5|651|400|North
Jan 23, 2002|Wednesday|3|3|3|1|4|10|29|53|38|30|29|32|31|34|49|63|78|75|50|25|20|16|8|5|689|400|North
Jan 24, 2002|Thursday|1|3|3|1|5|10|34|52|34|28|32|30|31|33|43|61|82|80|49|30|14|19|9|8|692|400|North
Jan 25, 2002|Friday|3|2|2|2|2|11|30|53|36|29|33|36|34|45|48|71|87|77|56|27|21|17|15|12|749|400|North
Jan 26, 2002|Saturday|5|3|2|3|3|5|8|21|35|37|48|49|47|44|42|34|42|31|33|23|18|13|12|12|570|400|North
Jan 27, 2002|Sunday|7|5|3|1|2|2|4|13|17|22|33|44|37|29|37|34|31|28|27|20|20|11|7|7|441|400|North
Jan 28, 2002|Monday|6|3|3|2|3|10|28|34|31|27|27|32|33|32|41|55|63|61|35|25|18|11|7|5|592|400|North
Jan 29, 2002|Tuesday|3|2|2|2|4|10|31|49|38|30|26|32|29|32|43|60|73|75|48|25|13|12|7|5|651|400|North
Jan 30, 2002|Wednesday|3|3|3|1|4|10|29|53|38|30|29|32|31|34|49|63|78|75|50|25|20|16|8|5|689|400|North
Jan 31, 2002|Thursday|1|3|3|1|5|10|34|52|34|28|32|30|31|33|43|61|82|80|49|30|14|19|9|8|692|400|North
Jan 1, 2002|Tuesday|1|1|0|2|2|13|27|34|26|19|16|19|20|18|23|34|37|35|21|18|13|11|5|2|397|400|South
Jan 2, 2002|Wednesday|1|3|1|2|4|19|45|56|47|25|22|25|23|27|31|44|46|45|30|18|14|13|8|5|554|400|South
Jan 3, 2002|Thursday|3|2|0|2|5|7|45|60|52|40|23|32|36|37|35|53|49|50|33|20|20|15|7|8|634|400|South
Jan 4, 2002|Friday|3|2|2|3|4|10|52|59|39|33|34|36|32|46|44|57|56|63|46|24|24|17|16|14|716|400|South
Jan 5, 2002|Saturday|5|6|1|1|0|3|6|15|29|38|42|43|47|45|55|49|59|38|53|23|29|15|20|16|638|400|South
Jan 6, 2002|Sunday|12|11|0|3|1|3|3|10|16|24|36|25|39|52|35|34|37|30|24|22|18|16|6|5|462|400|South
Jan 7, 2002|Monday|4|1|0|0|6|12|47|65|35|35|32|24|26|32|33|40|65|50|49|22|17|13|6|3|617|400|South
