Jan 1, 2002|Tuesday|661|734|422|252|164|187|272|260|367|572|820|1138|1368|1404|1419|1548|1588|1360|1186|1049|835|734|523|389|19252|336|North
Jan 2, 2002|Wednesday|209|154|108|149|265|1031|3499|5252|3232|1952|1621|1601|1850|1820|2011|2260|2403|2484|2027|1200|980|903|630|393|38034|336|North
Jan 3, 2002|Thursday|223|193|133|145|254|1025|3483|5409|3364|2042|1679|1726|1810|1829|1982|2381|2368|2238|1768|1177|1021|1007|669|418|38344|336|North
Jan 4, 2002|Friday|225|177|173|186|248|983|3330|5116|3237|2133|1853|1882|2036|1976|2194|2571|2691|2734|2445|1421|1121|1213|912|649|41506|336|North
Jan 5, 2002|Saturday|460|309|167|155|192|333|623|988|1233|1529|1806|1994|2044|2017|2205|2153|2314|2105|1904|1341|1113|1049|911|727|29672|336|North
Jan 6, 2002|Sunday|492|339|222|148|135|208|374|498|699|983|1199|1475|1767|1731|1848|2244|2213|1698|1528|1101|955|728|556|308|23449|336|North
Jan 7, 2002|Monday|228|157|125|146|277|1054|3706|5669|3295|1952|1517|1626|1748|1781|1917|2184|2361|2177|1611|1153|970|869|626|446|37595|336|North
Jan 8, 2002|Tuesday|225|183|122|146|254|1074|3818|5598|3460|2045|1579|1591|1848|1776|1914|2244|2505|2583|1958|1107|1049|1041|652|416|39188|336|North
Jan 9, 2002|Wednesday|211|145|131|142|282|1048|3681|5942|3477|2008|1647|1698|1941|1764|1990|2235|2359|2364|1695|1246|1035|1000|702|387|39130|336|North
Jan 10, 2002|Thursday|231|185|159|151|285|1097|3744|5730|3508|2143|1638|1639|1873|1796|2087|2361|2411|2269|1797|1161|1052|1065|727|409|39518|336|North
Jan 11, 2002|Friday|231|191|160|169|253|991|3625|5399|3404|2155|1711|1893|1984|2084|2288|2547|2780|2851|2487|1450|1200|1106|923|660|42542|336|North
Jan 12, 2002|Saturday|474|322|212|190|198|305|646|989|1412|1848|1992|2194|2194|2112|2223|2145|2103|2057|1977|1332|1126|1032|904|686|30673|336|North
