Jan 1, 2008|Tuesday|156|134|53|24|24|41|51|80|122|208|316|370|398|414|317|339|348|274|222|177|143|101|83|42|4437|407|East
Jan 2, 2008|Wednesday|17|12|14|27|78|297|899|1300|918|657|541|524|481|501|453|480|486|358|294|201|119|141|104|52|8954|407|East
* Jan 3,|2008|Thursday|29|25|12|26|73|292|939|1304|1028|732|590|507|567|485|464|468|530|439|344|220|170|136|101|58|9539|407|East
Jan 4, 2008|Friday|28|15|9|24|78|267|873|1304|1042|660|603|631|573|553|530|544|519|486|417|311|183|156|136|86|10028|407|East
Jan 5, 2008|Saturday|43|32|26|18|21|60|123|262|387|516|621|604|601|592|579|483|519|450|390|268|212|200|165|142|7314|407|East
Jan 6, 2008|Sunday|78|54|22|20|18|34|64|116|260|345|462|518|520|506|455|415|382|341|280|213|192|155|102|36|5588|407|East
Jan 7, 2008|Monday|15|16|5|21|82|306|930|1470|1084|653|534|536|513|486|439|488|457|375|316|185|123|102|73|42|9251|407|East
Jan 8, 2008|Tuesday|30|14|8|23|79|306|935|1466|1116|709|545|510|497|488|481|532|478|365|358|231|147|148|74|37|9577|407|East
Jan 9, 2008|Wednesday|32|15|3|15|82|306|943|1491|1073|707|569|526|538|432|471|495|491|464|364|219|184|155|88|57|9720|407|East
Jan 10, 2008|Thursday|29|16|16|19|81|317|943|1397|1079|649|563|492|471|459|423|473|491|401|330|212|147|145|117|55|9325|407|East
Jan 11, 2008|Friday|30|21|9|14|97|278|876|1408|1076|698|554|568|557|486|549|538|540|459|432|254|134|170|144|102|9994|407|East
Jan 12, 2008|Saturday|94|44|22|17|26|58|169|249|396|530|586|701|598|569|533|500|443|457|422|279|208|167|174|129|7371|407|East
Jan 13, 2008|Sunday|72|58|31|21|32|43|91|137|268|330|520|535|568|483|475|485|404|325|246|196|169|119|85|44|5737|407|East
Jan 14, 2008|Monday|13|9|14|16|82|291|917|1463|1100|662|519|490|463|480|441|502|444|380|339|183|140|131|80|39|9198|407|East
Jan 15, 2008|Tuesday|30|6|11|19|77|291|919|1466|1136|643|549|504|505|486|451|465|495|427|392|195|182|161|88|49|9547|407|East
Jan 16, 2008|Wednesday|40|12|5|24|78|296|949|1491|1074|724|550|560|494|455|457|510|495|423|365|199|159|141|125|48|9674|407|East
Jan 17, 2008|Thursday|35|14|9|19|81|309|933|1513|1040|707|509|526|456|478|505|502|495|433|375|227|153|133|96|50|9598|407|East
Jan 18, 2008|Friday|32|12|17|18|75|279|844|1446|1080|624|486|571|523|476|453|454|522|470|418|253|156|154|139|113|9615|407|East
Jan 19, 2008|Saturday|51|39|16|30|30|66|148|271|408|499|521|619|583|545|447|405|458|450|405|242|182|171|145|126|6857|407|East
Jan 20, 2008|Sunday|69|45|23|24|24|31|78|120|238|306|419|521|524|510|429|361|341|294|206|173|115|201|129|47|5228|407|East
Jan 21, 2008|Monday|28|20|10|18|65|246|717|1164|819|605|522|516|505|486|430|437|377|363|253|155|122|112|57|41|8068|407|East
Jan 22, 2008|Tuesday|29|20|13|23|76|300|968|1375|1198|625|512|448|439|502|479|439|450|423|322|194|152|147|80|51|9265|407|East
Jan 23, 2008|Wednesday|42|5|11|25|74|318|954|1439|1107|709|481|456|459|461|447|447|452|432|330|208|165|168|104|39|9333|407|East
Jan 24, 2008|Thursday|34|12|19|17|83|286|914|1434|983|651|536|514|453|432|441|489|455|431|343|201|190|133|100|67|9218|407|East
Jan 25, 2008|Friday|46|11|7|25|63|296|848|1379|1005|671|597|594|506|514|493|500|506|459|433|283|180|199|201|112|9928|407|East
Jan 26, 2008|Saturday|57|47|27|20|29|57|148|300|431|558|612|661|589|562|549|453|606|507|450|299|195|211|160|125|7653|407|East
