DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction
"Jan 1, 2005",Saturday,37,38,29,25,16,21,42,48,55,98,149,207,209,225,227,265,189,132,107,31,35,18,25,14,2242,164,False,North
"Jan 2, 2005",Sunday,9,4,8,8,7,13,30,30,39,72,80,142,161,186,220,226,227,223,203,162,118,105,49,33,2355,164,False,North
"Jan 3, 2005",Monday,28,18,12,14,27,69,151,212,152,147,194,172,211,208,244,255,281,278,214,162,111,102,68,42,3372,164,False,North
"Jan 4, 2005",Tuesday,23,16,17,12,38,64,137,238,182,190,186,185,184,223,235,269,273,276,232,144,112,123,70,39,3468,164,False,North
"Jan 5, 2005",Wednesday,28,18,15,12,31,68,146,196,189,200,213,179,181,190,234,286,259,265,205,152,109,107,95,36,3414,164,False,North
"Jan 6, 2005",Thursday,25,15,26,7,37,59,164,192,207,206,187,208,212,243,261,291,306,246,224,177,152,134,81,56,3716,164,False,North
"Jan 7, 2005",Friday,27,18,15,21,36,80,145,228,181,202,210,252,205,333,324,400,422,416,369,298,277,230,190,79,4958,164,False,North
"Jan 8, 2005",Saturday,62,41,22,17,29,41,61,85,172,209,230,231,226,229,227,280,335,319,244,191,181,204,167,71,3874,164,False,North
"Jan 9, 2005",Sunday,38,29,14,20,18,35,33,44,69,97,129,126,175,207,212,306,253,191,167,143,110,107,76,54,2653,164,False,North
"Jan 10, 2005",Monday,24,20,14,14,22,67,154,239,158,191,200,183,205,233,251,282,285,270,189,114,113,107,82,28,3445,164,True,North
"Jan 11, 2005",Tuesday,22,14,14,16,29,63,167,282,202,201,183,189,200,226,251,285,311,278,222,117,115,120,96,37,3640,164,True,North
"Jan 12, 2005",Wednesday,24,15,16,13,25,67,152,271,195,212,210,184,207,219,226,300,305,288,211,152,117,97,95,44,3645,164,True,North
"Jan 13, 2005",Thursday,28,18,19,25,30,63,161,258,187,239,198,197,199,230,256,297,321,295,227,153,136,137,103,51,3828,164,True,North
"Jan 14, 2005",Friday,30,19,18,20,31,65,144,241,185,198,215,227,241,312,351,397,434,430,375,299,257,238,156,97,4980,164,True,North
"Jan 15, 2005",Saturday,43,31,28,19,24,43,74,93,134,180,205,240,247,242,251,290,302,304,250,201,167,134,102,75,3679,164,True,North
"Jan 16, 2005",Sunday,47,28,18,14,16,28,41,42,60,84,132,148,191,211,236,258,289,266,217,182,128,96,80,47,2859,164,True,North
"Jan 17, 2005",Monday,20,9,18,14,22,54,110,145,136,168,147,183,180,201,213,274,274,273,194,151,106,96,74,44,3106,164,False,North
"Jan 18, 2005",Tuesday,25,9,16,11,37,87,151,262,206,212,195,206,197,208,249,232,246,196,149,100,61,75,76,38,3244,164,False,North
"Jan 19, 2005",Wednesday,18,16,8,10,41,81,159,210,201,186,190,199,178,186,220,245,262,271,207,141,106,99,81,42,3357,164,False,North
"Jan 20, 2005",Thursday,27,14,15,19,38,66,151,235,198,223,220,177,198,205,242,268,290,276,227,178,165,142,104,51,3729,164,False,North
"Jan 21, 2005",Friday,26,9,17,24,30,77,138,203,201,234,188,225,265,269,346,328,318,315,200,184,119,120,126,88,4050,164,False,North
"Jan 22, 2005",Saturday,35,27,16,11,26,25,65,79,89,106,144,148,175,233,206,199,226,219,201,161,137,108,90,79,2805,164,False,North
"Jan 23, 2005",Sunday,43,17,14,16,14,26,44,52,82,116,111,158,192,190,212,241,277,239,247,169,112,88,67,39,2766,164,False,North
"Jan 24, 2005",Monday,22,11,15,11,25,80,157,241,196,202,166,166,184,206,215,266,271,291,182,176,128,106,71,46,3434,164,False,North
"Jan 25, 2005",Tuesday,30,16,11,16,22,66,140,239,201,190,186,184,189,202,238,264,279,265,185,133,121,113,113,48,3451,164,True,North
"Jan 26, 2005",Wednesday,39,14,15,11,29,67,141,253,222,213,214,174,198,225,233,250,266,285,240,142,119,116,84,49,3599,164,False,North
"Jan 27, 2005",Thursday,24,15,19,17,26,66,150,228,189,178,222,220,221,229,292,324,304,319,234,203,188,163,125,79,4035,164,False,North
"Jan 28, 2005",Friday,36,21,12,15,40,62,129,211,210,236,221,246,289,332,355,438,440,434,388,331,196,200,149,69,5060,164,False,North
"Jan 29, 2005",Saturday,33,27,16,35,31,31,47,76,138,223,258,234,265,230,219,231,278,236,235,189,142,112,108,63,3457,164,False,North
"Jan 30, 2005",Sunday,40,20,20,19,8,28,31,46,73,100,133,130,169,219,254,272,293,308,308,206,157,115,75,41,3065,164,False,North
"Jan 31, 2005",Monday,21,12,14,12,35,83,148,236,191,198,188,191,204,222,258,268,285,267,184,123,97,104,82,46,3469,164,False,North
"Jan 1, 2005",Saturday,29,23,18,12,17,24,54,60,118,179,260,313,304,275,244,202,162,126,57,42,37,41,23,27,2647,164,False,South
"Jan 2, 2005",Sunday,7,10,4,10,3,18,47,59,81,166,273,347,400,436,429,423,387,242,185,149,83,52,43,27,3881,164,False,South
"Jan 3, 2005",Monday,25,17,14,17,28,98,183,179,203,272,290,311,287,300,265,304,306,238,147,111,71,67,46,31,3810,164,False,South
