DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2004|Thursday|12|14|8|3|2|3|3|5|7|10|24|41|45|40|53|36|51|38|29|31|17|11|7|7|497|57|False|North
Jan 2, 2004|Friday|8|2|2|1|1|4|11|18|17|28|23|37|49|51|45|71|69|80|54|32|24|21|14|18|680|57|False|North
Jan 3, 2004|Saturday|8|6|1|1|2|3|12|17|8|25|20|37|47|45|41|45|44|42|38|27|24|11|12|10|526|57|False|North
Jan 4, 2004|Sunday|12|6|5|4|0|4|6|9|13|13|24|27|40|52|37|37|42|33|21|17|15|10|6|9|442|57|False|North
Jan 5, 2004|Monday|3|3|3|1|1|3|12|9|19|15|12|19|34|28|45|71|64|60|52|33|25|13|9|13|547|57|False|North
Jan 6, 2004|Tuesday|4|1|3|1|0|3|12|12|19|18|22|20|33|20|24|83|62|75|42|27|27|24|9|21|562|57|False|North
Jan 7, 2004|Wednesday|3|3|0|3|0|4|13|13|20|21|14|24|37|29|29|61|69|66|33|32|41|17|15|14|561|57|False|North
Jan 8, 2004|Thursday|2|2|1|0|0|5|11|16|21|23|19|30|24|25|33|83|65|54|53|33|27|38|11|16|592|57|False|North
Jan 9, 2004|Friday|5|5|2|1|1|2|12|23|19|22|23|40|49|36|48|86|91|96|67|50|37|14|19|16|764|57|False|North
Jan 10, 2004|Saturday|12|6|3|2|0|2|10|19|16|15|29|37|54|48|42|53|49|53|44|30|17|20|18|16|595|57|False|North
Jan 11, 2004|Sunday|13|5|3|1|1|3|2|14|14|20|24|49|74|38|52|39|30|41|26|21|16|9|9|11|515|57|False|North
Jan 12, 2004|Monday|5|1|2|1|0|5|17|19|15|16|30|19|18|35|35|69|83|46|45|33|24|22|16|19|575|57|False|North
Jan 13, 2004|Tuesday|2|1|0|1|0|2|14|22|14|17|24|23|19|37|29|70|67|76|49|35|27|28|13|18|588|57|False|North
Jan 14, 2004|Wednesday|2|1|0|0|0|12|40|26|17|14|16|27|18|32|33|72|70|52|34|38|42|19|15|15|595|57|False|North
Jan 15, 2004|Thursday|5|1|0|0|0|6|16|10|26|23|20|28|27|32|44|73|66|67|47|27|30|25|17|20|610|57|False|North
Jan 16, 2004|Friday|6|1|1|0|1|2|11|17|18|21|20|21|36|36|40|72|82|68|66|31|22|33|13|17|635|57|False|North
Jan 17, 2004|Saturday|14|4|5|1|1|8|13|17|40|23|36|50|39|33|38|41|52|54|32|37|15|15|16|13|597|57|False|North
Jan 18, 2004|Sunday|12|2|6|1|0|2|4|5|12|18|15|29|31|53|45|52|42|28|30|18|8|11|10|10|444|57|False|North
Jan 19, 2004|Monday|10|2|2|3|2|2|5|14|12|18|25|28|20|23|31|72|67|56|40|26|28|20|14|10|530|57|False|North
Jan 20, 2004|Tuesday|1|1|2|0|0|5|16|13|19|10|28|24|33|34|37|69|68|60|50|27|28|22|5|17|569|57|False|North
Jan 21, 2004|Wednesday|4|2|1|2|0|5|12|16|20|26|11|25|26|34|40|83|65|65|36|25|26|14|5|14|557|57|False|North
Jan 22, 2004|Thursday|1|1|1|0|0|4|15|18|16|15|21|14|21|28|40|60|55|78|44|26|31|14|12|20|535|57|True|North
Jan 23, 2004|Friday|6|2|1|3|0|3|13|17|16|18|27|32|31|30|32|86|101|86|61|37|22|25|15|21|685|57|False|North
Jan 24, 2004|Saturday|16|8|3|1|0|3|6|16|12|18|29|26|29|35|36|35|39|42|33|18|16|14|9|14|458|57|True|North
